,Company,Model_name,Model_year,Kilometers,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
1770,8,458,2015,71268,0,1,40,2,1,20.4,42,5,0,447199
1771,3,58,2015,44135,0,1,28,2,1,19.4,35,5,0,376999
1772,8,458,2013,57228,0,1,40,2,1,18.6,42,5,0,421199
1773,4,349,2019,17094,0,0,28,2,1,20.3,35,5,0,553399
1774,5,129,2019,10639,0,1,28,2,1,14.3,60,5,0,1282599
1775,2,181,2015,23014,0,1,32,2,1,18.9,52,5,0,542199
1776,8,199,2021,5333,0,1,44,2,1,16.1,40,5,0,531399
1777,4,279,2018,41807,0,1,190,8,1,19.8,43,5,0,492999
1778,10,290,2021,8358,0,1,30,2,0,17.4,60,5,0,1850799
1779,8,422,2022,1345,0,1,32,2,1,21.7,27,5,0,598699
1780,4,214,2016,51323,0,1,180,6,1,18.6,45,5,0,530099
1781,8,46,2021,2579,0,1,28,2,1,21.4,37,5,0,705499
1782,8,172,2017,8673,1,1,32,2,1,21.2,37,5,0,643899
1783,8,76,2018,17099,0,1,32,2,1,21.6,35,5,0,500299
1784,2,195,2020,19669,1,1,28,2,0,21.7,52,5,0,937899
1785,8,458,2014,57155,0,1,28,2,1,20.4,42,5,0,446699
1786,4,278,2018,20760,0,1,28,2,1,20.0,43,5,0,513299
1787,8,12,2017,15751,1,1,38,2,1,24.7,35,5,0,303399
1788,8,76,2021,6323,0,1,32,2,1,21.6,35,5,0,592699
1789,12,336,2019,12345,0,1,46,2,1,25.0,28,5,0,401199
1790,4,600,2013,64508,0,1,28,2,1,20.6,35,5,0,304499
1791,4,8,2020,32917,0,0,28,2,0,20.1,37,5,0,973799
1792,4,8,2021,30436,0,0,48,2,0,25.0,37,5,0,877699
1793,1,403,2021,2631,0,1,32,2,1,21.7,28,5,0,425999
1794,12,331,2018,19165,0,1,32,2,1,23.0,28,5,0,381799
1795,16,508,2013,97393,0,1,28,2,1,14.4,55,5,0,435099
1796,12,160,2016,55689,0,1,34,2,1,13.6,50,5,0,519899
1797,6,431,2020,53390,0,1,39,2,0,20.8,50,5,0,1294399
1798,4,616,2012,72011,0,1,28,2,1,18.2,45,5,0,421599
1799,7,566,2017,64057,1,1,28,2,0,16.0,70,7,0,994799
1800,6,431,2020,21842,0,1,28,2,0,20.8,50,5,0,1341499
1801,8,71,2018,78516,1,1,40,2,2,31.8,60,5,0,471899
1802,8,46,2018,21734,0,1,282,13,1,21.4,37,5,0,565099
1803,8,9,2015,25017,0,1,32,2,1,22.7,35,5,0,275999
1804,4,597,2011,73166,2,1,28,2,2,19.8,35,5,0,293399
1805,15,310,2014,41158,1,1,35,2,0,13.0,55,8,0,711199
1806,8,71,2022,11821,0,1,32,2,2,35.6,32,5,0,691999
1807,12,336,2019,21520,0,1,211,9,1,25.0,28,5,0,347699
1808,16,380,2014,90040,0,0,46,2,1,17.2,45,5,0,551099
1809,16,383,2017,91032,0,1,32,2,1,16.5,45,5,0,517599
1810,4,601,2015,17290,1,1,32,2,1,19.8,35,5,0,394999
1811,6,435,2020,10753,1,1,28,2,1,16.5,50,5,0,1278499
1812,8,458,2015,43828,0,1,197,9,1,20.4,42,5,0,428999
1813,4,135,2019,65144,0,1,35,2,0,21.4,55,5,0,942799
1814,8,53,2021,3735,0,0,32,2,1,19.6,37,5,0,889699
1815,4,155,2021,2771,0,1,46,2,1,16.8,50,5,0,1232299
1816,4,217,2017,43773,1,1,44,2,1,18.6,45,5,0,515799
1817,1,403,2017,99957,0,1,40,2,1,22.5,28,5,0,219199
1818,4,214,2014,19587,1,1,216,10,1,18.6,45,5,2,477699
1819,2,185,2018,58697,1,1,217,10,0,23.0,52,5,2,787599
1820,3,32,2014,17501,0,1,235,10,1,18.0,35,5,2,447499
1821,4,226,2018,60629,0,1,222,10,1,21.1,32,5,2,322499
1822,8,17,2015,78403,0,1,222,10,1,24.1,35,5,2,297199
1823,12,339,2015,59562,0,1,226,10,1,25.2,28,5,2,321699
1824,14,301,2019,7944,0,1,236,10,0,17.6,60,7,2,1586899
1825,4,585,2018,13954,0,1,219,10,1,19.1,43,5,2,580199
1826,8,458,2017,46763,0,1,226,10,1,20.4,42,5,2,562399
1827,4,220,2017,59108,1,1,258,10,1,18.6,45,5,2,578699
1828,4,583,2016,25480,1,0,228,10,1,16.1,43,5,2,528399
1829,12,339,2016,50867,2,1,225,10,1,23.0,28,5,2,312499
1830,8,200,2021,11306,0,1,227,10,1,16.1,40,7,2,473199
1831,7,566,2017,53662,0,1,222,10,0,16.0,70,7,2,1282799
1832,4,220,2018,89791,0,1,224,10,1,18.6,45,5,2,556099
1833,8,9,2014,81333,1,1,228,10,1,22.7,35,5,2,240499
1834,8,413,2018,39649,0,1,217,10,0,24.0,48,5,2,791899
1835,4,283,2018,37927,0,1,235,10,1,19.8,43,5,2,538599
1836,8,453,2014,52363,0,1,228,10,1,18.6,42,5,2,453799
1837,4,606,2013,40681,2,1,222,10,1,20.6,35,5,2,349499
1838,8,199,2016,22119,0,1,216,10,1,16.2,40,5,2,378199
1839,8,456,2015,75451,0,1,217,10,0,25.2,42,5,2,518699
1840,8,453,2014,47768,0,1,226,10,1,18.6,42,5,2,451199
1841,12,336,2018,64913,0,1,233,10,1,25.2,28,5,2,339299
1842,7,572,2017,76779,1,1,219,10,0,15.1,70,7,2,932999
1843,7,574,2018,51135,1,1,224,10,0,15.1,70,7,2,1192649
1844,8,231,2013,93736,1,1,224,10,1,16.0,45,7,2,566799
1845,8,458,2020,16123,0,1,225,10,1,22.0,37,5,2,680299
1846,14,3,2022,269,0,1,224,10,1,19.1,37,5,2,676999
1847,8,553,2018,71038,0,1,231,10,1,20.5,35,5,2,492499
1848,3,43,2018,77201,0,0,219,10,1,15.4,42,7,2,895699
1849,8,22,2019,44146,0,1,226,10,1,24.7,35,5,2,340199
1850,1,400,2019,66528,0,1,234,10,1,23.0,28,5,2,323199
1851,8,44,2017,51006,0,1,234,10,1,21.4,37,5,2,689199
1852,8,553,2018,21253,0,1,228,10,1,20.5,35,5,2,510199
1853,8,19,2020,21914,0,0,232,10,1,24.1,35,5,2,496199
1854,2,186,2018,42849,0,0,235,10,1,14.8,52,5,2,918899
1855,8,408,2021,23505,0,0,226,10,1,18.5,48,5,2,1239599
1856,8,11,2017,66284,0,1,216,10,1,24.7,35,5,2,319399
1857,1,403,2019,20569,0,1,229,10,1,23.0,28,5,2,314999
1858,4,281,2017,50825,1,0,222,10,1,17.5,43,5,2,574599
1859,8,46,2018,69298,0,1,238,10,1,21.4,37,5,2,658699
1860,8,554,2018,34403,0,0,224,10,1,20.5,35,5,2,534699
1861,8,44,2017,59548,0,1,225,10,1,21.4,37,5,2,688799
1862,8,553,2018,36519,0,1,223,10,1,20.5,35,5,2,511399
1863,8,26,2019,35981,0,1,251,10,1,24.7,35,5,2,380899
1864,1,403,2018,23883,0,1,225,10,1,23.0,28,5,2,314999
1865,8,26,2019,23063,0,1,226,10,1,24.7,35,5,2,377599
1866,8,19,2016,38997,0,0,224,10,1,24.1,35,5,2,393399
1867,15,588,2018,50678,1,1,216,10,1,17.1,42,5,2,798299
1868,8,423,2020,59313,0,0,251,10,1,21.7,27,5,2,526499
1869,8,558,2018,57943,0,0,226,10,1,20.5,35,5,2,510499
1870,8,553,2016,55396,0,1,217,10,1,20.5,35,5,2,422799
1871,8,9,2015,55481,0,1,232,10,1,22.7,35,5,2,333199
1872,8,46,2017,62189,0,1,228,10,1,21.4,37,5,2,612799
1873,8,51,2019,97738,0,1,224,10,1,21.4,37,5,2,692299
1874,8,51,2018,42673,1,1,217,10,1,21.4,37,5,2,656899
1875,4,267,2017,24054,0,1,228,10,1,19.8,43,5,2,532499
1876,4,226,2017,54613,1,1,238,10,1,21.1,32,5,2,323099
1877,4,283,2019,60154,0,1,217,10,1,19.8,43,5,2,575599
1878,8,11,2016,28409,1,1,224,10,1,24.7,35,5,2,332699
1879,3,43,2017,92029,1,0,250,10,1,17.0,48,5,2,721099
1880,8,305,2018,25021,0,1,231,10,1,20.9,32,5,2,562199
1881,2,247,2019,28784,0,1,222,10,1,18.5,42,5,2,624299
1882,8,27,2020,10189,0,1,232,10,1,22.0,35,5,2,422399
1883,4,272,2017,32491,0,1,228,10,1,18.9,43,5,2,577599
1884,8,46,2018,52120,2,1,219,10,1,21.4,37,5,2,588299
1885,8,553,2013,52750,1,1,235,10,1,15.0,35,5,2,357799
1886,8,305,2019,74280,0,1,224,10,1,20.9,32,5,2,504749
1887,8,26,2022,5197,0,1,225,10,1,22.1,35,5,2,479899
1888,2,188,2018,12760,0,1,222,10,1,17.0,52,5,2,864399
1889,4,491,2019,80389,0,0,228,10,1,27.4,37,5,2,1724999
1890,4,521,2017,49011,1,0,224,10,1,17.4,45,5,2,956199
1891,4,275,2016,73423,1,0,222,10,1,17.0,43,5,2,515299
1892,3,108,2017,78939,0,1,222,10,1,18.0,40,5,2,762099
1893,3,34,2018,18227,0,0,221,10,1,18.3,35,5,2,758999
1894,4,227,2017,48148,1,1,223,10,1,21.1,32,5,2,344499
1895,2,250,2019,43862,0,1,222,10,1,18.2,42,5,2,599599
1896,4,279,2017,25378,1,1,254,10,1,19.8,43,5,2,482599
1897,3,549,2017,66226,0,1,224,10,1,17.5,40,5,2,709499
1898,8,44,2016,57677,0,1,225,10,1,21.4,37,5,2,681399
1899,4,283,2019,35394,1,1,232,10,1,19.8,43,5,2,575199
1900,3,550,2018,43964,1,1,222,10,0,25.5,40,5,2,822799
1901,8,555,2016,30753,1,1,226,10,1,21.8,32,5,2,432899
1902,8,44,2020,42840,0,1,240,10,1,21.4,37,5,2,826699
1903,4,208,2018,39643,1,1,235,10,1,19.8,40,5,2,700599
1904,4,350,2018,41343,0,1,255,10,1,20.3,35,5,2,489199
1905,3,108,2018,88963,0,1,224,10,1,18.0,40,5,2,767399
1906,8,553,2017,39050,1,1,221,10,1,20.5,35,5,2,419599
1907,4,220,2017,51480,0,1,216,10,1,18.6,45,5,2,655199
1908,15,592,2020,23415,0,1,232,10,1,17.1,42,5,2,998299
1909,4,260,2021,47133,0,1,224,10,1,21.0,37,5,2,726799
1910,8,553,2014,70329,0,1,227,10,1,20.5,35,5,2,345899
1911,4,284,2018,42390,1,0,223,10,1,17.5,43,5,2,592799
1912,4,349,2018,46497,0,0,235,10,1,20.3,35,5,2,570799
1913,4,226,2018,21004,1,1,223,10,1,21.1,32,5,2,367499
1914,4,284,2019,86141,0,0,239,10,1,17.5,43,5,2,559299
1915,4,210,2018,67900,0,1,224,10,1,18.6,45,5,2,642099
1916,8,419,2020,10657,0,1,222,10,1,21.7,27,5,2,476199
1917,3,316,2017,57270,0,0,217,10,1,19.0,40,5,2,627499
1918,8,51,2016,79898,1,1,228,10,1,21.4,37,5,2,568699
1919,12,337,2019,24113,1,1,216,10,1,25.2,28,5,2,369699
1920,4,348,2018,25270,0,1,235,10,1,20.0,35,5,2,489699
1921,8,537,2018,91253,0,0,233,10,0,24.3,48,5,2,916599
1922,3,106,2017,96135,0,0,216,10,1,18.0,40,5,2,750499
1923,4,257,2020,65598,0,0,220,10,1,21.0,37,5,2,682199
1924,4,227,2017,28890,1,1,222,10,1,21.1,32,5,2,357899
1925,8,422,2020,7521,0,1,245,10,1,21.7,27,5,2,499399
1926,4,220,2015,68514,1,1,234,10,1,18.6,45,5,2,522899
1927,4,278,2019,83450,0,1,235,10,1,19.8,43,5,2,518299
1928,4,350,2018,26691,0,1,226,10,1,20.3,35,5,2,541199
1929,8,199,2018,43617,0,1,216,10,1,16.2,40,5,2,416699
1930,8,553,2014,61090,0,1,254,10,1,20.5,35,5,2,377699
1931,8,51,2016,43970,0,1,218,10,1,21.4,37,5,2,644499
1932,4,257,2020,37539,0,0,227,10,1,21.0,37,5,2,713499
1933,12,337,2015,63756,1,1,228,10,1,25.2,28,5,2,311399
1934,4,226,2018,42748,1,1,237,10,1,21.1,32,5,2,351899
1935,4,351,2018,30223,1,1,216,10,1,20.3,35,5,2,445099
1936,8,553,2014,75417,0,1,222,10,1,15.0,35,5,2,333499
1937,2,251,2019,54871,0,1,233,10,1,18.2,42,5,2,647299
1938,15,588,2018,19860,0,1,223,10,1,17.1,42,5,2,832799
1939,5,119,2017,95031,0,1,220,10,0,17.1,60,5,2,1275699
1940,4,229,2017,34107,0,1,232,10,1,21.1,32,5,2,362399
1941,8,553,2013,79477,0,1,225,10,1,15.0,35,5,2,342099
1942,8,9,2018,16153,1,1,227,10,1,24.7,35,5,2,332499
1943,8,553,2014,61027,1,1,248,10,1,20.5,35,5,2,346399
1944,4,217,2018,95180,1,1,223,10,1,19.8,40,5,2,572599
1945,4,252,2020,11999,0,1,226,10,1,20.0,37,5,2,752899
1946,2,185,2017,85007,0,1,254,10,0,23.0,52,5,2,730399
1947,8,46,2019,23036,0,1,226,10,1,21.4,37,5,2,701399
1948,4,207,2015,58361,1,1,228,10,1,18.6,45,5,2,547899
1949,8,553,2018,39002,0,1,226,10,1,20.5,35,5,2,438599
1950,16,503,2018,57331,0,0,228,10,1,18.2,55,5,2,861299
1951,8,199,2019,46869,0,1,224,10,1,16.2,40,5,2,437599
1952,3,108,2017,47527,1,1,252,10,1,18.0,40,5,2,811399
1953,12,65,2018,28696,0,1,217,10,1,20.4,50,5,2,716699
1954,4,352,2019,61324,0,1,220,10,1,20.3,35,5,2,486799
1955,12,339,2016,43315,1,1,216,10,1,23.0,28,5,2,413999
1956,2,188,2018,29400,0,1,217,10,1,17.0,52,5,2,830399
1957,4,352,2019,28282,0,1,260,10,1,20.3,35,5,2,540299
1958,8,84,2018,64327,0,0,224,10,1,19.1,43,5,2,827399
1959,4,350,2018,8440,0,1,221,10,1,20.3,35,5,2,557399
1960,4,349,2019,30097,0,0,228,10,1,20.0,35,5,2,560699
1961,8,85,2021,80243,0,0,222,10,1,15.1,70,7,2,1019499
1962,8,9,2016,41150,0,1,232,10,1,24.7,35,5,2,304899
1963,4,282,2014,88012,1,1,216,10,0,24.0,43,5,2,363299
1964,4,226,2018,14539,1,1,219,10,1,21.1,32,5,2,353399
1965,8,199,2019,38513,0,1,227,10,1,16.2,40,5,2,433699
1966,2,250,2019,23290,0,1,228,10,1,18.5,42,5,2,660599
1967,3,108,2017,28342,0,1,222,10,1,18.0,40,5,2,871099
1968,8,46,2019,21539,1,1,227,10,1,21.4,37,5,2,701399
1969,8,199,2018,49889,0,1,230,10,1,16.2,40,5,2,410199
1970,4,283,2016,20330,1,1,226,10,1,18.9,43,5,2,514399
1971,12,159,2016,88082,0,0,223,10,0,19.6,50,5,2,810399
1972,8,199,2018,41423,0,1,218,10,1,16.2,40,5,2,471199
1973,2,183,2019,29221,0,1,217,10,1,28.1,43,5,2,1025499
1974,4,502,2019,85235,1,1,223,10,0,23.4,45,5,2,965999
1975,8,46,2019,21257,1,1,228,10,1,21.4,37,5,2,701399
1976,4,350,2019,16736,1,1,217,10,1,20.3,35,5,2,538999
1977,8,11,2017,32921,1,1,232,10,1,24.7,35,5,2,325499
1978,5,121,2017,68571,0,1,217,10,0,17.1,60,5,2,1179399
1979,4,349,2018,10647,0,0,221,10,1,20.3,35,5,2,570799
1980,3,550,2017,96631,0,1,225,10,0,25.5,40,5,2,783099
1981,8,199,2019,28706,0,1,240,10,1,16.2,40,5,2,464399
1982,8,46,2018,63525,0,1,222,10,1,21.4,37,5,2,611999
1983,3,320,2021,33188,0,1,243,10,1,17.1,40,5,2,888549
1984,8,172,2017,41322,1,1,227,10,1,21.2,37,5,2,590799
1985,4,230,2015,66343,0,1,227,10,1,21.1,32,5,2,338099
1986,4,352,2021,8832,0,1,217,10,1,20.3,35,5,2,553999
1987,3,315,2018,71845,0,1,235,10,1,18.7,40,5,2,610499
1988,8,199,2021,7973,0,1,231,10,1,16.1,40,5,2,494799
1989,4,208,2016,44870,0,1,254,10,1,18.6,45,5,2,666899
1990,4,203,2019,58325,0,1,259,10,1,19.8,40,5,2,685799
1991,4,220,2015,52072,0,1,221,10,1,18.6,45,5,2,547299
1992,8,18,2016,14879,0,0,217,10,1,24.1,35,5,2,410599
1993,8,46,2019,12561,0,1,221,10,1,21.4,37,5,2,701399
1994,12,329,2019,14698,0,0,217,10,1,22.0,28,5,2,544199
1995,8,172,2017,73162,0,1,224,10,1,21.2,37,5,2,615499
1996,4,229,2016,58166,0,1,216,10,1,21.1,32,5,2,343099
1997,4,218,2018,81982,0,1,225,10,0,22.5,45,5,2,679299
1998,4,280,2016,19306,0,0,222,10,1,18.9,43,5,2,516899
1999,14,486,2018,48036,1,1,224,10,1,23.8,35,5,2,512199
2000,8,538,2019,69880,0,0,231,10,0,24.3,48,5,2,933299
