,Company,Model_name,Model_year,Kilometers,Owner,Transmission,Registration,State,Fuel_Type,Mileage,Fuel_capacity,Seating_capacity,City,Price
1965,Maruti,Eeco 5 STR WITH AC PLUSHTR,2019,38513,1st Owner,MANUAL,TN-13,TN,Petrol,16.2,40,5,Chennai,433699
1966,Ford,Figo Aspire 1.2 TITANIUM PETROL,2019,23290,1st Owner,MANUAL,TN-14,TN,Petrol,18.5,42,5,Chennai,660599
1967,Honda,City V MT PETROL,2017,28342,1st Owner,MANUAL,TN-07,TN,Petrol,18.0,40,5,Chennai,871099
1968,Maruti,Baleno DELTA 1.2 K12,2019,21539,2nd Owner,MANUAL,TN-13,TN,Petrol,21.4,37,5,Chennai,701399
1969,Maruti,Eeco 5 STR WITH AC PLUSHTR,2018,49889,1st Owner,MANUAL,TN-16,TN,Petrol,16.2,40,5,Chennai,410199
1970,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2016,20330,2nd Owner,MANUAL,TN-12,TN,Petrol,18.9,43,5,Chennai,514399
1971,Renault,Duster RXL AMT 110 PS,2016,88082,1st Owner,AUTOMATIC,TN-09,TN,Diesel,19.6,50,5,Chennai,810399
1972,Maruti,Eeco 5 STR WITH AC PLUSHTR,2018,41423,1st Owner,MANUAL,TN-03,TN,Petrol,16.2,40,5,Chennai,471199
1973,Ford,Ecosport 1.0 ECOBOOST TITANIUM SPORTS(SUNROOF),2019,29221,1st Owner,MANUAL,TN-02,TN,Petrol,28.1,43,5,Chennai,1025499
1974,Hyundai,VENUE SX(O) CRDi,2019,85235,2nd Owner,MANUAL,TN-09,TN,Diesel,23.4,45,5,Chennai,965999
1975,Maruti,Baleno DELTA 1.2 K12,2019,21257,2nd Owner,MANUAL,TN-14,TN,Petrol,21.4,37,5,Chennai,701399
1976,Hyundai,NEW SANTRO ASTA 1.1 MT,2019,16736,2nd Owner,MANUAL,TN-02,TN,Petrol,20.3,35,5,Chennai,538999
1977,Maruti,Alto 800 LXI OPT,2017,32921,2nd Owner,MANUAL,TN-19,TN,Petrol,24.7,35,5,Chennai,325499
1978,Jeep,Compass 2.0 LONGITUDE,2017,68571,1st Owner,MANUAL,TN-02,TN,Diesel,17.1,60,5,Chennai,1179399
1979,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2018,10647,1st Owner,AUTOMATIC,TN-06,TN,Petrol,20.3,35,5,Chennai,570799
1980,Honda,WR-V 1.5 i-DTEC VX MT,2017,96631,1st Owner,MANUAL,TN-11,TN,Diesel,25.5,40,5,Chennai,783099
1981,Maruti,Eeco 5 STR WITH AC PLUSHTR,2019,28706,1st Owner,MANUAL,TN-31,TN,Petrol,16.2,40,5,Chennai,464399
1982,Maruti,Baleno DELTA 1.2 K12,2018,63525,1st Owner,MANUAL,TN-07,TN,Petrol,21.4,37,5,Chennai,611999
1983,Honda,Jazz 1.2 ZX MT,2021,33188,1st Owner,MANUAL,TN-48,TN,Petrol,17.1,40,5,Chennai,888549
1984,Maruti,Dzire VXI,2017,41322,2nd Owner,MANUAL,TN-13,TN,Petrol,21.2,37,5,Chennai,590799
1985,Hyundai,Eon SPORTZ,2015,66343,1st Owner,MANUAL,TN-13,TN,Petrol,21.1,32,5,Chennai,338099
1986,Hyundai,NEW SANTRO SPORTZ 1.1,2021,8832,1st Owner,MANUAL,TN-02,TN,Petrol,20.3,35,5,Chennai,553999
1987,Honda,Jazz 1.2 SV MT,2018,71845,1st Owner,MANUAL,TN-22,TN,Petrol,18.7,40,5,Chennai,610499
1988,Maruti,Eeco 5 STR WITH AC PLUSHTR,2021,7973,1st Owner,MANUAL,TN-18,TN,Petrol,16.1,40,5,Chennai,494799
1989,Hyundai,Elite i20 ASTA 1.2 (O),2016,44870,1st Owner,MANUAL,TN-85,TN,Petrol,18.6,45,5,Chennai,666899
1990,Hyundai,Elite i20 1.2 SPORTS PLUS VTVT,2019,58325,1st Owner,MANUAL,TN-97,TN,Petrol,19.8,40,5,Chennai,685799
1991,Hyundai,Elite i20 SPORTZ 1.2,2015,52072,1st Owner,MANUAL,TN-06,TN,Petrol,18.6,45,5,Chennai,547299
1992,Maruti,Alto K10 VXI (O) AMT,2016,14879,1st Owner,AUTOMATIC,TN-02,TN,Petrol,24.1,35,5,Chennai,410599
1993,Maruti,Baleno DELTA 1.2 K12,2019,12561,1st Owner,MANUAL,TN-06,TN,Petrol,21.4,37,5,Chennai,701399
1994,Renault,Kwid 1.0 CLIMBER OPT AMT,2019,14698,1st Owner,AUTOMATIC,TN-02,TN,Petrol,22.0,28,5,Chennai,544199
1995,Maruti,Dzire VXI,2017,73162,1st Owner,MANUAL,TN-10,TN,Petrol,21.2,37,5,Chennai,615499
1996,Hyundai,Eon MAGNA PLUS,2016,58166,1st Owner,MANUAL,TN-01,TN,Petrol,21.1,32,5,Chennai,343099
1997,Hyundai,Elite i20 Magna Executive Diesel,2018,81982,1st Owner,MANUAL,TN-11,TN,Diesel,22.5,45,5,Chennai,679299
1998,Hyundai,Grand i10 Magna 1.2 AT  VTVT,2016,19306,1st Owner,AUTOMATIC,TN-07,TN,Petrol,18.9,43,5,Chennai,516899
1999,Tata,Tiago XZ 1.2 REVOTRON,2018,48036,2nd Owner,MANUAL,TN-10,TN,Petrol,23.8,35,5,Chennai,512199
2000,Maruti,Vitara Brezza ZDI AMT,2019,69880,1st Owner,AUTOMATIC,TN-18,TN,Diesel,24.3,48,5,Chennai,933299
2001,Honda,Amaze 1.2 SMT I VTEC,2017,44884,3rd Owner,MANUAL,TN-04,TN,Petrol,23.7,48,5,Chennai,531599
2002,Hyundai,Elite i20 Magna Executive 1.2,2018,23261,1st Owner,MANUAL,TN-06,TN,Petrol,19.8,40,5,Chennai,654099
2003,Tata,Hexa Varicor 400 XT,2019,34664,1st Owner,MANUAL,TN-02,TN,Diesel,17.6,60,7,Chennai,1606599
2004,Maruti,Vitara Brezza ZDI,2017,65693,2nd Owner,MANUAL,TN-93,TN,Diesel,24.3,48,5,Chennai,738199
2005,Maruti,Celerio X Zxi,2019,50411,1st Owner,MANUAL,TN-91,TN,Petrol,23.1,35,5,Chennai,477999
2006,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,2017,45723,1st Owner,MANUAL,TN-02,TN,Diesel,23.0,52,5,Chennai,808699
2007,Maruti,Eeco 5 STR WITH AC PLUSHTR,2018,12584,1st Owner,MANUAL,TN-12,TN,Petrol,16.2,40,5,Chennai,419599
2008,Maruti,Eeco 5 STR WITH AC PLUSHTR,2019,33657,1st Owner,MANUAL,TN-20,TN,Petrol,16.2,40,5,Chennai,429899
2009,Hyundai,i20 Active 1.2 SX,2016,40612,1st Owner,MANUAL,TN-11,TN,Petrol,17.2,45,5,Chennai,653799
2010,Maruti,Dzire ZXI Plus,2020,25037,1st Owner,MANUAL,TN-79,TN,Petrol,21.2,37,5,Chennai,832799
2011,Maruti,Eeco 5 STR WITH AC PLUSHTR,2019,25995,1st Owner,MANUAL,TN-14,TN,Petrol,16.2,40,5,Chennai,439699
2012,Honda,City VX MT PETROL,2019,58303,1st Owner,MANUAL,TN-12,TN,Petrol,17.4,40,5,Chennai,1019599
2013,Kia,SELTOS 1.5 GTX+ AT,2020,58241,1st Owner,AUTOMATIC,TN-09,TN,Diesel,18.0,50,5,Chennai,1575799
2014,Skoda,Rapid 1.0 AMBITION TSI AT,2020,38521,1st Owner,AUTOMATIC,TN-22,TN,Petrol,16.2,55,5,Chennai,1148099
2015,Hyundai,Elite i20 ASTA 1.2 (O),2018,97486,1st Owner,MANUAL,TN-02,TN,Petrol,19.8,40,5,Chennai,661499
2016,Hyundai,Verna 1.6 SX VTVT,2018,77776,1st Owner,MANUAL,TN-12,TN,Petrol,17.4,45,5,Chennai,876699
2017,Hyundai,NEW SANTRO 1.1 MAGNA MT,2019,7277,1st Owner,MANUAL,TN-07,TN,Petrol,20.3,35,5,Chennai,571299
2018,Tata,Tiago XZ 1.2 REVOTRON,2018,21562,2nd Owner,MANUAL,TN-85,TN,Petrol,23.8,35,5,Chennai,544099
2019,Maruti,Swift VXI,2017,54754,2nd Owner,MANUAL,TN-20,TN,Petrol,20.4,42,5,Chennai,562399
2020,Renault,TRIBER 1.0 RXZ,2020,59044,1st Owner,MANUAL,TN-14,TN,Petrol,20.0,40,7,Chennai,675999
2021,Hyundai,Elite i20 MAGNA 1.2,2017,37453,1st Owner,MANUAL,TN-14,TN,Petrol,18.6,45,5,Chennai,614199
2022,Maruti,Celerio ZXI OPT AMT,2017,97715,2nd Owner,AUTOMATIC,TN-01,TN,Petrol,23.1,35,5,Chennai,448299
2023,Hyundai,VENUE S MT 1.2 KAPPA,2020,72807,1st Owner,MANUAL,TN-12,TN,Petrol,17.5,45,5,Chennai,792999
2024,Ford,New Figo 1.2 TITANIUM,2019,23027,1st Owner,MANUAL,TN-09,TN,Petrol,18.5,42,5,Chennai,600299
2025,Tata,Tiago XT 1.2 REVOTRON,2018,44296,2nd Owner,MANUAL,TN-91,TN,Petrol,27.3,35,5,Chennai,472299
2026,Maruti,OMNI E 8 STR,2017,16243,1st Owner,MANUAL,TN-21,TN,Petrol,14.0,45,5,Chennai,319199
2027,Hyundai,Elite i20 ASTA 1.2 (O),2019,38670,2nd Owner,MANUAL,TN-11,TN,Petrol,19.8,40,5,Chennai,739349
2028,Honda,Jazz 1.2 V MT,2019,23006,1st Owner,MANUAL,TN-09,TN,Petrol,18.7,40,5,Chennai,693399
2029,Skoda,Rapid Style 1.5 TDI AT,2018,81658,1st Owner,AUTOMATIC,TN-01,TN,Diesel,14.2,80,7,Chennai,1061499
2030,Hyundai,Eon ERA PLUS,2016,52036,2nd Owner,MANUAL,TN-12,TN,Petrol,21.1,32,5,Chennai,310999
2031,Maruti,Wagon R 1.0 VXI,2016,12427,1st Owner,MANUAL,TN-01,TN,Petrol,20.5,35,5,Chennai,459999
2032,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2019,10437,1st Owner,AUTOMATIC,TN-05,TN,Petrol,20.0,35,5,Chennai,598299
2033,Maruti,Swift VXI,2017,53789,1st Owner,MANUAL,TN-09,TN,Petrol,20.4,42,5,Chennai,562399
2034,Renault,Kwid RXT 1.0 EASY-R AT OPTION,2019,53257,1st Owner,AUTOMATIC,TN-06,TN,Petrol,22.0,28,5,Chennai,470999
2035,Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT OPT,2013,65447,2nd Owner,MANUAL,TN-07,TN,Petrol,18.9,43,5,Chennai,430999
2036,Maruti,Swift VXI,2017,57997,1st Owner,MANUAL,TN-09,TN,Petrol,20.4,42,5,Chennai,570199
2037,Renault,Kwid RXT,2016,36375,2nd Owner,MANUAL,TN-91,TN,Petrol,25.0,28,5,Chennai,345299
2038,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2020,11043,1st Owner,AUTOMATIC,TN-07,TN,Petrol,20.0,35,5,Chennai,621699
2039,Maruti,Eeco 5 STR WITH AC PLUSHTR,2018,11698,1st Owner,MANUAL,TN-22,TN,Petrol,16.2,40,5,Chennai,432899
2040,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2019,7499,1st Owner,AUTOMATIC,TN-12,TN,Petrol,20.0,35,5,Chennai,598299
2041,Hyundai,i10 MAGNA 1.2 KAPPA2,2013,86560,1st Owner,MANUAL,TN-18,TN,Petrol,20.6,35,5,Chennai,380499
2042,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,2017,56086,1st Owner,MANUAL,TN-09,TN,Diesel,24.3,48,5,Chennai,852299
2043,Hyundai,Elite i20 ASTA 1.2 (O),2016,38604,2nd Owner,MANUAL,TN-22,TN,Petrol,18.6,45,5,Chennai,652999
2044,Maruti,Eeco 5 STR WITH AC PLUSHTR,2018,12638,1st Owner,MANUAL,TN-11,TN,Petrol,16.2,40,5,Chennai,427899
2045,Maruti,Wagon R 1.0 VXI OPT AMT,2018,6662,1st Owner,AUTOMATIC,TN-19,TN,Petrol,20.5,35,5,Chennai,519199
2046,Honda,Amaze 1.2 VXMT I VTEC,2019,24072,1st Owner,MANUAL,TN-11,TN,Petrol,19.5,35,5,Chennai,763399
2047,Maruti,Dzire ZXI AMT,2018,18105,1st Owner,AUTOMATIC,TN-11,TN,Petrol,21.2,37,5,Chennai,746199
2048,Toyota,YARIS J CVT,2021,16583,1st Owner,AUTOMATIC,TN-14,TN,Petrol,15.8,60,5,Chennai,1101999
2049,Maruti,Baleno ZETA 1.2 K12,2016,24830,2nd Owner,MANUAL,TN-09,TN,Petrol,21.4,37,5,Chennai,587599
2050,Honda,Amaze 1.2 VXMT I VTEC,2019,38172,1st Owner,MANUAL,TN-10,TN,Petrol,19.5,35,5,Chennai,755899
2051,Volkswagen,Ameo COMFORTLINE 1.2,2016,61496,1st Owner,MANUAL,TN-10,TN,Petrol,17.8,45,5,Chennai,519099
2052,Hyundai,NEW SANTRO 1.1 SPORTS AMT,2019,13222,1st Owner,AUTOMATIC,TN-02,TN,Petrol,20.0,35,5,Chennai,576899
2053,Jeep,Compass LIMITED 2.0 4*4,2017,47324,1st Owner,MANUAL,TN-14,TN,Diesel,17.1,60,5,Chennai,1563699
2054,Hyundai,Eon ERA PLUS,2015,33012,1st Owner,MANUAL,TN-05,TN,Petrol,21.1,32,5,Chennai,314399
2055,Maruti,Celerio VXI AMT,2015,46893,1st Owner,AUTOMATIC,TN-45,TN,Petrol,23.1,35,5,Chennai,418899
2056,Maruti,Wagon R Stingray VXI,2014,78515,1st Owner,MANUAL,TN-11,TN,Petrol,20.5,35,5,Chennai,342399
2057,Mg,HECTOR SHARP DCT PETROL,2020,26019,2nd Owner,AUTOMATIC,TN-14,TN,Petrol,14.0,60,5,Chennai,1674799
2058,Renault,TRIBER 1.0 RXT,2019,38761,1st Owner,MANUAL,TN-11,TN,Petrol,20.0,40,7,Chennai,616799
2059,Maruti,Alto 800 LXI,2019,61268,1st Owner,MANUAL,TN-23,TN,Petrol,24.7,35,5,Chennai,312649
2060,Honda,Amaze 1.2 VX CVT I VTEC,2019,39609,1st Owner,AUTOMATIC,TN-06,TN,Petrol,18.3,35,5,Chennai,759099
2061,Honda,City ZX MT PETROL,2020,9527,2nd Owner,MANUAL,TN-23,TN,Petrol,17.4,40,5,Chennai,1164699
2062,Maruti,Alto 800 LXI,2016,59781,2nd Owner,MANUAL,TN-11,TN,Petrol,24.7,35,5,Chennai,281599
2063,Maruti,Alto 800 LXI,2013,73282,1st Owner,MANUAL,TN-09,TN,Petrol,22.7,35,5,Chennai,263199
2064,Kia,SELTOS GTX+ 1.4 MT,2020,91521,1st Owner,MANUAL,TN-19,TN,Petrol,16.1,50,5,Chennai,1530399
2065,Hyundai,VENUE S MT 1.2 KAPPA,2020,27214,1st Owner,MANUAL,TN-09,TN,Petrol,17.5,45,5,Chennai,803899
2066,Hyundai,Elite i20 MAGNA+ VTVT,2019,19993,1st Owner,MANUAL,TN-05,TN,Petrol,20.0,40,5,Chennai,691699
2067,Hyundai,Creta 1.6 SX CRDI,2019,60517,1st Owner,MANUAL,TN-11,TN,Diesel,19.7,55,5,Chennai,1254699
2068,Renault,Kwid RXT,2016,60983,2nd Owner,MANUAL,TN-05,TN,Petrol,25.0,28,5,Chennai,334699
2069,Maruti,Eeco 5 STR WITH AC PLUSHTR,2019,12539,1st Owner,MANUAL,TN-07,TN,Petrol,16.2,40,5,Chennai,482899
2070,Hyundai,Eon ERA PLUS,2016,34890,1st Owner,MANUAL,TN-91,TN,Petrol,21.1,32,5,Chennai,332099
2071,Renault,Kwid 1.0 RXT Opt,2018,40397,3rd Owner,MANUAL,TN-07,TN,Petrol,23.0,28,5,Chennai,387499
2072,Maruti,Alto 800 LXI,2016,72917,1st Owner,MANUAL,TN-14,TN,Petrol,24.7,35,5,Chennai,285199
2073,Maruti,Celerio VXI,2014,62854,3rd Owner,MANUAL,TN-14,TN,Petrol,23.1,35,5,Chennai,347699
2074,Honda,City ZX CVT,2020,19513,1st Owner,AUTOMATIC,TN-11,TN,Petrol,17.4,40,5,Chennai,1428499
2075,Maruti,Wagon R 1.0 VXI,2013,40283,2nd Owner,MANUAL,TN-10,TN,Petrol,15.0,35,5,Chennai,339899
2076,Maruti,Dzire VXI,2018,90784,1st Owner,MANUAL,TN-20,TN,Petrol,21.2,37,5,Chennai,599199
2077,Hyundai,Verna 1.6 SX VTVT,2018,37433,1st Owner,MANUAL,TN-04,TN,Petrol,17.4,45,5,Chennai,892299
2078,Ford,Ecosport 1.5 TREND TI VCT,2016,54960,2nd Owner,MANUAL,TN-59,TN,Petrol,15.8,52,5,Chennai,623099
2079,Maruti,Wagon R 1.0 VXI,2011,62227,1st Owner,MANUAL,TN-22,TN,Petrol,15.0,35,5,Chennai,307799
2080,Maruti,Dzire ZXI Plus,2019,31946,1st Owner,MANUAL,TN-18,TN,Petrol,21.2,37,5,Chennai,715999
2081,Honda,Jazz 1.2 V MT,2016,56311,1st Owner,MANUAL,TN-09,TN,Petrol,18.7,40,5,Chennai,569099
2082,Maruti,Ciaz DELTA 1.5 SHVS VVT MT,2020,40410,1st Owner,MANUAL,TN-20,TN,Petrol,21.6,43,5,Chennai,867199
2083,Hyundai,VENUE 1.0L Turbo GDI SX(O) MT,2019,12730,2nd Owner,MANUAL,TN-02,TN,Petrol,18.2,45,5,Chennai,1086099
2084,Honda,Brio 1.2 S MT I VTEC,2015,31054,1st Owner,MANUAL,TN-09,TN,Petrol,19.4,35,5,Chennai,413299
2085,Hyundai,Creta SX PETROL MT,2020,8158,1st Owner,MANUAL,TN-04,TN,Petrol,15.8,55,5,Chennai,1430499
2086,Maruti,Swift VXI OPT,2018,24042,2nd Owner,MANUAL,TN-02,TN,Petrol,20.4,42,5,Chennai,610599
2087,Honda,City V MT PETROL,2018,50426,2nd Owner,MANUAL,TN-18,TN,Petrol,17.4,40,5,Chennai,851299
2088,Renault,TRIBER 1.0 RXZ,2019,30345,1st Owner,MANUAL,TN-85,TN,Petrol,20.0,40,7,Chennai,669199
2089,Ford,Ecosport 1.5 TITANIUM TI VCT AT,2015,61741,2nd Owner,AUTOMATIC,TN-06,TN,Petrol,15.6,52,5,Chennai,637199
2090,Maruti,Baleno ZETA 1.2 K12,2016,33230,1st Owner,MANUAL,TN-10,TN,Petrol,21.4,37,5,Chennai,615099
2091,Hyundai,i10 MAGNA 1.1 IRDE2,2015,42653,1st Owner,MANUAL,TN-05,TN,Petrol,19.8,35,5,Chennai,377199
2092,Honda,Brio 1.2 S MT I VTEC,2015,63331,2nd Owner,MANUAL,TN-09,TN,Petrol,19.4,35,5,Chennai,406499
2093,Maruti,Baleno ALPHA 1.2 K12,2017,27869,2nd Owner,MANUAL,TN-14,TN,Petrol,21.4,37,5,Chennai,639199
2094,Volkswagen,Vento HIGHLINE PETROL,2016,89382,2nd Owner,MANUAL,TN-14,TN,Petrol,16.1,55,5,Chennai,638999
2095,Maruti,Alto 800 LXI,2016,20631,2nd Owner,MANUAL,TN-05,TN,Petrol,24.7,35,5,Chennai,294899
2096,Ford,Ecosport 1.5 TREND TDCI,2015,60128,2nd Owner,MANUAL,TN-18,TN,Diesel,22.7,52,5,Chennai,551999
2097,Maruti,New  Wagon-R ZXI 1.2,2020,45672,1st Owner,MANUAL,TN-91,TN,Petrol,20.5,32,5,Chennai,576999
2098,Tata,TIGOR XZ 1.2 REVOTRON OPT,2017,60361,1st Owner,MANUAL,TN-87,TN,Petrol,20.3,35,5,Chennai,499699
2099,Renault,TRIBER 1.0 RXZ,2019,28230,1st Owner,MANUAL,TN-01,TN,Petrol,20.0,40,7,Chennai,728399
2100,Mg,HECTOR SHARP 2.0 DIESEL,2020,51844,1st Owner,MANUAL,TN-12,TN,Diesel,17.4,60,5,Chennai,1684699
2101,Hyundai,Elite i20 SPORTZ 1.2,2017,34685,1st Owner,MANUAL,TN-09,TN,Petrol,18.6,45,5,Chennai,605999
2102,Hyundai,Creta 1.6 SX (O) CRDI,2017,75764,1st Owner,MANUAL,TN-10,TN,Diesel,19.7,60,5,Chennai,1129199
2103,Hyundai,Eon ERA PLUS,2016,21103,3rd Owner,MANUAL,TN-18,TN,Petrol,21.1,32,5,Chennai,304699
2104,Renault,TRIBER 1.0 RXZ,2019,22149,1st Owner,MANUAL,TN-13,TN,Petrol,20.0,40,7,Chennai,689799
2105,Hyundai,NEW I20 SPORTZ 1.0T GDI IMT,2021,9349,1st Owner,MANUAL,TN-06,TN,Petrol,20.0,37,5,Chennai,937399
2106,Renault,TRIBER RXZ AT,2020,13066,2nd Owner,AUTOMATIC,TN-19,TN,Petrol,18.2,40,7,Chennai,652599
2107,Maruti,Dzire VDI AMT,2018,50066,1st Owner,AUTOMATIC,TN-02,TN,Diesel,28.4,37,5,Chennai,726399
2108,Hyundai,Elite i20 1.2 MAGNA PLUS VTVT,2019,14590,1st Owner,MANUAL,TN-06,TN,Petrol,20.0,40,5,Chennai,716499
2109,Maruti,Swift LXI,2018,52365,2nd Owner,MANUAL,TN-11,TN,Petrol,22.0,37,5,Chennai,541499
2110,Volkswagen,Vento HIGHLINE 1.2 TSI AT,2015,61755,3rd Owner,AUTOMATIC,TN-06,TN,Petrol,18.2,55,5,Chennai,580099
2111,Honda,Jazz 1.2 SV MT,2017,51000,2nd Owner,MANUAL,TN-23,TN,Petrol,18.7,40,5,Chennai,540699
2112,Honda,Amaze 1.2 SMT I VTEC,2013,64754,2nd Owner,MANUAL,TN-11,TN,Petrol,18.0,35,5,Chennai,401899
2113,Maruti,Vitara Brezza ZDI,2016,50552,1st Owner,MANUAL,TN-12,TN,Diesel,24.3,48,5,Chennai,787999
2114,Maruti,Celerio VXI AMT,2015,52123,2nd Owner,AUTOMATIC,TN-05,TN,Petrol,23.1,35,5,Chennai,409899
2115,Renault,Kwid 1.0 RXT Opt,2021,13867,1st Owner,MANUAL,TN-07,TN,Petrol,23.0,28,5,Chennai,529699
2116,Maruti,Swift VXI OPT,2016,44594,1st Owner,MANUAL,TN-02,TN,Petrol,20.4,42,5,Chennai,545699
2117,Honda,Brio 1.2 S MT I VTEC,2014,74402,2nd Owner,MANUAL,TN-02,TN,Petrol,19.4,35,5,Chennai,379799
2118,Honda,Jazz 1.2 SV MT,2016,44405,1st Owner,MANUAL,TN-14,TN,Petrol,18.7,40,5,Chennai,581699
2119,Tata,Tiago XT 1.2 REVOTRON,2018,12081,1st Owner,MANUAL,TN-50,TN,Petrol,27.3,35,5,Chennai,496299
2120,Maruti,Alto 800 LXI,2013,49115,2nd Owner,MANUAL,TN-11,TN,Petrol,22.7,35,5,Chennai,235099
2121,Honda,City ZX CVT,2019,31688,1st Owner,AUTOMATIC,TN-02,TN,Petrol,18.0,40,5,Chennai,1199999
2122,Maruti,Alto K10 VXI,2012,90002,2nd Owner,MANUAL,TN-18,TN,Petrol,20.2,35,5,Chennai,228899
2123,Ford,FREESTYLE TITANIUM Plus 1.5 TDCI MT,2018,37060,2nd Owner,MANUAL,TN-85,TN,Diesel,24.4,40,5,Chennai,662199
2124,Ford,Ecosport 1.5TITANIUM TDCI,2017,46534,2nd Owner,MANUAL,TN-12,TN,Diesel,23.0,52,5,Chennai,648899
2125,Maruti,Swift VXI,2016,24357,1st Owner,MANUAL,TN-09,TN,Petrol,20.4,42,5,Chennai,555399
2126,Maruti,Celerio VXI (O) AMT,2017,28198,1st Owner,AUTOMATIC,TN-22,TN,Petrol,21.6,35,5,Chennai,468799
2127,Renault,TRIBER RXZ AT,2020,12301,1st Owner,AUTOMATIC,TN-10,TN,Petrol,18.2,40,7,Chennai,679599
2128,Honda,City SV MT PETROL,2018,43903,2nd Owner,MANUAL,TN-38,TN,Petrol,17.4,40,5,Chennai,822799
2129,Renault,TRIBER 1.0 RXZ,2019,20442,1st Owner,MANUAL,TN-69,TN,Petrol,20.0,40,7,Chennai,696499
2130,Maruti,Wagon R 1.0 VXI,2012,19641,1st Owner,MANUAL,TN-10,TN,Petrol,15.0,35,5,Chennai,327499
2131,Hyundai,Verna 1.6 SX VTVT (O),2017,4578,1st Owner,MANUAL,TN-19,TN,Petrol,17.4,45,5,Chennai,867699
2132,Kia,SELTOS HTX+ AT 1.5 DIESEL,2019,35149,1st Owner,AUTOMATIC,TN-02,TN,Diesel,21.7,45,5,Chennai,1473399
2133,Maruti,Swift VXI,2018,27834,1st Owner,MANUAL,TN-19,TN,Petrol,22.0,37,5,Chennai,631299
2134,Maruti,Celerio ZXI AMT,2016,36894,1st Owner,AUTOMATIC,TN-12,TN,Petrol,23.1,35,5,Chennai,455399
2135,Honda,City V MT PETROL,2016,48108,2nd Owner,MANUAL,TN-06,TN,Petrol,17.8,40,5,Chennai,685699
2136,Hyundai,i10 SPORTZ 1.1 IRDE2,2014,50714,2nd Owner,MANUAL,TN-06,TN,Petrol,19.8,35,5,Chennai,378299
2137,Honda,City VX (O) PETROL,2016,52882,2nd Owner,MANUAL,TN-01,TN,Petrol,17.8,40,5,Chennai,715099
2138,Maruti,Dzire VDI,2017,48905,2nd Owner,MANUAL,TN-09,TN,Diesel,28.4,37,5,Chennai,672699
2139,Maruti,Celerio VXI,2016,29868,1st Owner,MANUAL,TN-09,TN,Petrol,21.6,35,5,Chennai,448899
2140,Maruti,Alto K10 VXI,2014,34064,2nd Owner,MANUAL,TN-11,TN,Petrol,24.1,35,5,Chennai,290599
2141,Honda,Amaze 1.2 SX MT I VTEC,2015,50449,1st Owner,MANUAL,TN-22,TN,Petrol,18.0,35,5,Chennai,511699
2142,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2018,21060,1st Owner,MANUAL,TN-13,TN,Petrol,19.8,43,5,Chennai,590799
2143,Tata,Tiago XE 1.2 REVOTRON,2018,31063,1st Owner,MANUAL,TN-31,TN,Petrol,23.8,35,5,Chennai,455899
2144,Honda,Brio 1.2 VX MT I VTEC,2018,28876,2nd Owner,MANUAL,TN-61,TN,Petrol,19.4,35,5,Chennai,507999
2145,Hyundai,i10 MAGNA 1.2 KAPPA2,2012,62745,1st Owner,MANUAL,TN-05,TN,Petrol,20.6,35,5,Chennai,329399
2146,Hyundai,i10 SPORTZ 1.1 IRDE2,2014,64574,1st Owner,MANUAL,TN-11,TN,Petrol,19.8,35,5,Chennai,378299
2147,Honda,Amaze 1.5 SMT I DTEC,2018,91156,1st Owner,MANUAL,TN-11,TN,Diesel,27.4,35,5,Chennai,659299
2148,Hyundai,GRAND I10 NIOS SPORTZ PETROL,2020,15590,1st Owner,MANUAL,TN-14,TN,Petrol,21.0,37,5,Chennai,668299
2149,Volkswagen,Polo HIGHLINE1.2L PETROL,2015,56753,2nd Owner,MANUAL,TN-02,TN,Petrol,16.5,45,5,Chennai,522299
2150,Hyundai,AURA S 1.2 Kappa MT,2020,22557,1st Owner,MANUAL,TN-91,TN,Petrol,21.0,37,5,Chennai,720199
2151,Volkswagen,Polo GT TSI 1.2 PETROL AT,2016,72497,2nd Owner,AUTOMATIC,TN-11,TN,Petrol,17.2,45,5,Chennai,645299
2152,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,2018,19085,1st Owner,MANUAL,TN-11,TN,Petrol,19.8,43,5,Chennai,589099
2153,Ford,Ecosport 1.5 TITANIUM TI VCT,2016,32763,1st Owner,MANUAL,TN-07,TN,Petrol,15.9,52,5,Chennai,679799
2154,Renault,TRIBER 1.0 RXT,2020,21750,1st Owner,MANUAL,TN-13,TN,Petrol,20.0,40,7,Chennai,612999
2155,Honda,Brio 1.2 S MT I VTEC,2014,53798,1st Owner,MANUAL,TN-02,TN,Petrol,19.4,35,5,Chennai,410699
2156,Hyundai,i20 ERA 1.2,2014,43781,1st Owner,MANUAL,TN-19,TN,Petrol,18.2,45,5,Chennai,397699
2157,Maruti,Dzire VXI,2021,5325,2nd Owner,MANUAL,TN-09,TN,Petrol,23.2,37,5,Chennai,731699
